time,cwnd
72.8284,32
72.8882,33
72.9316,34
72.9847,35
73.0372,35.0286
73.0894,35.0571
73.1426,35.0857
73.1965,35.1143
73.2489,35.1429
73.3018,35.1714
73.4571,20
73.5082,21
73.5589,22
73.6127,23
73.6697,24
73.7219,25
73.7725,26
73.8222,27
73.8739,28
73.9298,29
73.9788,30
74.0281,31
74.0841,32
74.1338,33
74.1852,34
74.2356,35
74.2965,35.0286
74.3415,35.0571
74.4034,35.0857
74.4628,35.1143
74.5309,35.1429
74.5831,35.1714
74.637,35.2
74.6877,35.2286
74.7454,35.2571
74.8002,35.2857
74.8562,35.3143
74.9081,35.3429
74.9685,35.3714
75.0264,35.4
75.0918,35.4286
75.1555,35.4571
75.1875,35.4857
75.2453,35.5143
75.3045,35.5429
75.4657,20
75.5266,21
75.5756,22
75.6282,23
75.6798,24
75.7295,25
75.7901,26
75.8395,27
75.9006,28
75.9512,29
76.0052,30
76.0596,31
76.1099,32
76.1636,33
76.2151,34
76.2664,35
76.3204,35.0286
76.3767,35.0571
76.4377,35.0857
76.4835,35.1143
76.5379,35.1429
76.6008,35.1714
76.6641,35.2
76.7069,35.2286
76.7681,35.2571
76.8235,35.2857
76.877,35.3143
76.9436,35.3429
77.0039,35.3714
77.0542,35.4
77.1058,35.4286
77.1639,35.4571
77.2141,35.4857
77.2877,35.5143
77.3497,35.5429
77.4,35.5714
77.4576,35.6
77.5114,35.6286
77.5676,35.6571
77.6213,35.6857
77.6747,35.7143
77.7303,35.7429
77.7866,35.7714
77.8435,35.8
77.8997,35.8286
77.9541,35.8571
78.0066,35.8857
78.0582,35.9143
78.1109,35.9429
78.1642,35.9714
78.2199,36
78.2698,36.0278
78.3247,36.0556
78.3778,36.0833
78.4288,36.1111
78.4833,36.1389
78.5379,36.1667
78.5895,36.1944
78.6428,36.2222
78.6936,36.25
78.85,21
78.8999,22
78.9531,23
79.0024,24
79.0571,25
79.1086,26
79.17,27
79.22,28
79.2704,29
79.3234,30
79.3765,31
79.4312,32
79.4803,33
79.5295,34
79.5825,35
79.6373,36
79.6927,36.0278
79.7444,36.0556
79.7972,36.0833
79.8521,36.1111
79.9123,36.1389
80.0038,36.1667
80.0553,36.1944
80.1499,36.2222
80.2027,36.25
80.2557,36.2778
80.3308,36.3056
80.3848,36.3333
80.4362,36.3611
80.5036,36.3889
80.5559,36.4167
80.609,36.4444
80.6638,36.4722
80.7186,36.5
80.7736,36.5278
80.8321,36.5556
80.8907,36.5833
